IRIS,perc_voit
012890102,0.05971815943270786
012900000,0.07720323202346424
012910000,0.030397071723576974
012930000,0.061538461538461986
012940000,0.026883855089145814
012950000,0.015430759711174136
012960000,0.011169333390580793
012970000,0.028205525009295074
012980000,0.03448275862069072
012990000,0.02005629264252018
013010000,0.06032567546297374
013020000,0.02631578947368418
013030000,0.11102734925145963
013040000,0.0791836734693877
013050000,0.1731905900940378
013060000,0.08833116652636319
013070000,0.07011142411668936
013080000,0.04170344491408329
013090000,0.07499999999999851
013100000,0.0
013110000,0.04761904761904767
013130000,0.04778338200159282
013140000,0.09198479329630327
013170000,0.04396029083629893
013180000,0.0162087448593633
013190000,0.010695187165775444
013200000,0.041301627033792254
013210000,0.023953636443662663
013220000,0.0341692362005126
013230000,0.04061456791772955
013250000,0.03272808395151883
013280000,0.02774910157371402
013290000,0.03658536585365857
013300000,0.06024096385542166
013310000,0.03614457831325302
013320000,0.03082714197893155
013330000,0.07291998537164779
013340000,0.02455453103502281
013350000,0.0
013360000,0.03629032258064513
013370000,0.03944408956281842
013380000,0.05635182009463047
013390000,0.04140164874047392
013420000,0.030000000000000027
013430000,0.05389443858033072
013440000,0.0831021033809003
013450000,0.0667340748230536
013460000,0.05099150141643061
013470000,0.013563501849568449
013480000,0.06453128446754386
013490000,0.017387986181142234
013500000,0.06891619163897456
013510000,0.04344781514287355
013520000,0.0306896773684181
013530000,0.03690571718474234
013540101,0.06507752384904564
013540102,0.1215011180146186
013540103,0.16893599976074403
013550000,0.058034732714952963
013560000,-1.3322676295501878e-15
013570000,0.11111111111111116
013580000,0.05493678236745525
013590000,0.028930429664372426
013600000,0.02711184115070886
013610000,0.021267019398562126
013620000,0.017056235682103682
013630000,0.08338321404731819
013640000,0.05093844148806592
013650000,0.04212169477093597
013660000,0.027148950091464563
013670000,0.0747182162404233
013680000,0.0317267133406256
013690000,0.06303397674191769
013700000,0.15118191881541532
013710000,0.0226580862813488
013720000,0.03315962481622292
013730000,0.07110091743119262
013740000,0.05686974024926095
013750000,0.03181424190181037
013760000,0.13917661135834858
013780000,0.025056523606393433
013790000,0.05555555555555558
013800000,0.07342657342657344
013810000,0.020984218234034846
013820000,0.029303796251991754
013830000,0.08006758432668382
013840000,0.1560359646515409
013850000,0.019126333104906856
013860000,0.0597938144329897
013870000,0.030927835051546393
013880000,0.1415684951969438
013890000,0.056118156810840425
013900000,0.04322618358768693
013910000,0.08369163718644423
013920000,0.012399376477043922
013930000,0.034484081899676666
013960000,0.09958533686652371
013970000,0.014671834669707118
013980000,0.029267063256081194
013990000,0.046504806026201995
014000000,0.06060606060606
014010000,0.036363636363636376
014020000,0.0715641159008763
014030000,0.11222780569514235
014040000,0.08450704225352113
014050000,0.043835348171559096
014060000,0.02500000000000069
014070000,0.10354523598601917
014080000,0.04700230508844194
014100000,0.0244839450716281
014110000,0.043510634121646574
014120000,0.040363595201776126
014150000,0.032258064516129004
014160000,0.15910166437335505
014180000,0.035349379924807356
014190000,0.05042592829747494
014200000,0.17039800995024879
014210000,0.08073986051618942
014220000,0.05171065177492562
014230000,0.012689932554499905
014240000,0.018922852983988325
014250000,0.044104044210661164
014260000,0.051305970149253755
014270101,0.04708569149484765
014270102,0.11024384005053967
014280000,0.02173913043478226
014290000,0.03413480739305419
014300000,0.04379562043795615
014310000,0.04706788794092143
014320000,0.075342312356245
014330000,0.0
014340000,0.017068532103628575
014350000,0.0225935607936667
014360000,0.026869584966083715
014370000,0.022222222222221588
014390000,0.04761904761904767
014410000,0.06888900552140342
014430000,0.1090307772815905
014440000,0.05428200745725209
014450000,0.02531901562454497
014460000,0.02903116415348539
014470000,0.0614119650292676
014480000,0.05488418502756054
014490000,0.04536413251129512
014500000,0.03389878147770331
014510101,0.02977186957611333
014510102,0.07192202947350068
014520000,0.10098791632291915
014530000,0.06779415845352543
014540000,0.03045161906074234
014560000,0.13888888888888884
014570000,0.09132899703858288
020010000,0.061855670103092786
020020000,0.057404523378680294
020030000,0.08413371258717306
020040000,0.08750000000000002
020050000,0.021188086333936318
020060000,0.11897177476751586
020070000,0.15094339622641506
020080000,0.03109468956263972
020090000,0.05465101167137143
020100000,0.01470588235294179
020110000,0.05029459818985815
020120000,0.035714285714285476
020130000,0.060516677836847554
020140000,0.04054054054054057
020150000,0.0
020160000,0.0352941176470587
020170000,0.03543107711633908
020180000,0.11867995210730342
020190000,0.06880218642728841
020200000,0.09375
020210000,0.17948717948717818
020220000,0.0693271524527086
020230000,0.0
020240000,0.14285714285714401
020250000,0.07634418181025548
020270000,0.08080808080808055
020280000,0.08325612173480934
020290000,0.05001347401356104
020300000,0.15739000102554923
020310000,0.13879959348688087
020320000,0.12499999999999978
020330000,0.0408163265306114
020340000,0.1111111111111126
020350000,0.09711776281190798
020360000,0.181818181818181
020370000,0.07333808097126515
020380000,0.19999999999999818
020390000,0.0877192982456142
020400000,0.08571428571428552
020410000,0.0720264472572758
020420000,0.0482736391865034
020430000,0.1153846153846172
020440000,0.09999999999999998
020460000,0.06774327892440457
020470000,0.1063829787234043
020480000,0.052631578947368474
020490000,0.08509291727002077
020500000,0.06153846153846154
020510000,0.06612370029458992
020520000,0.11475409836065542
020530000,0.06542169868243108
020540000,0.07592119668514219
020550000,0.0749999999999994
020560000,0.08571428571428519
020570000,0.16754042834666105
020580000,0.07778541169369668
020590000,0.226051556782363
020600000,0.06694588023779702
020610000,0.057471264367816355
020620000,0.0363636363636366
020630000,0.09438047867577226
020640000,0.15043962765322882
020650000,0.07132371349009414
020660000,0.03488372093023295
020670000,0.0337078651685393
020680000,0.1891891891891908
020690000,0.04444444444444429
020700000,0.10752688172043012
020710000,0.05087012085149889
020720000,0.0
020730000,0.04291737432928577
020740000,0.05627914090143138
020750000,0.02564102564102566
020760000,0.07017543859649267
020770000,0.032317528296373355
020780000,0.049180327868852514
020790000,0.05970149253731227
020800000,0.02929751377405687
020810000,0.0408897169314425
020820000,0.06521739130434834
020830000,0.07807064664294217
020840000,0.06785609691851846
020850000,0.02073798138883498
020860000,0.058500637979187586
020870000,0.0
020880000,0.06451612903225812
020890000,0.11325792147402336
020900000,0.03896103896103997
020910000,0.024999999999999245
020930000,0.10409228406039384
020940000,0.07700260226621347
020950000,0.32239273460981144
020960000,0.12345679012345656
020970000,0.06945035060944516
020980000,0.0819972840863541
020990000,0.03333333333333355
021000000,0.07692307692307687
021010000,0.12499999999999922
021020000,0.0641025641025641
021030000,0.10985651441057165
021040000,0.0
021050000,0.025316455696202556
021060000,0.11417281799318268
021070000,0.0714285714285714
021080000,0.0625
021090000,0.07481646283598287
021100000,0.15838339964410686
021110000,0.08274666020102828
021120000,0.03163002512771351
021140000,0.13042006562275976
021150000,0.08045977011494265
021160000,0.15000000000000013
021170000,0.0
021180000,0.0370370370370372
021190000,0.05970149253731338
021200000,0.06493506493506496
021210000,0.06315789473684197
021220000,0.11111111111111116
021230000,0.11266182620189591
021240000,0.10533202124255348
021250000,0.02857142857142858
021260000,0.21010628816365107
021270000,0.060240963855421326
021280000,0.0691176470588235
021290000,0.09999999999999998
021300000,0.08641975308641903
021310000,0.058550241091331
021320000,0.050632911392405
021330000,0.1521266352949764
021340000,0.0919560793045251
021350000,0.11520458053659699
021360000,0.018867924528301883
021370000,0.07692307692307587
021380000,0.0540540540540545
021390000,0.04298166347626209
021400000,0.051706037177840836
021410000,0.1901134853929729
021420000,0.03225806451612878
021430000,0.19047619047619002
021440000,0.1111111111111105
021450000,0.03669724770642202
021460000,0.10810810810810967
021480000,0.058809705922191036
021490000,0.13636363636363635
021500000,0.038461538461538436
021510000,0.055555555555554914
021520000,0.025641025641027104
021530000,0.03397874811758672
021540000,0.08461179776531846
021550000,0.07142857142857084
021560000,0.06122448979591821
021570000,0.04347826086956519
021580000,0.04610725964002527
021590000,0.040983606557377095
021600000,0.10378063143108929
021620000,0.09433962264150941
021630000,0.16650452314002073
021640000,0.06870229007633588
021650000,0.13703951690058325
021660000,0.051840069230997154
021670000,0.06148130373868499
021680101,0.3254702313320035
021680201,0.166873292483673
021680301,0.33790776228765695
021680401,0.22860777513213726
021680501,0.35967462938067873
021680601,0.15815521063576188
021680701,0.1765439956690381
021690000,0.15151515151515071
021700000,0.07017543859649122
021710000,0.029411764705883137
021720000,0.033333333333333326
021730101,0.28074855546498145
021730201,0.24017660869644997
021730301,0.15461865874754543
021740000,0.04731861198738174
021750000,0.03124999999999989
021760000,0.03947368421052744
021770000,0.03571428571428459
021780000,0.02325581395348819
021790000,0.0679012345679012
021800000,0.04878048780487809
021810000,0.16666666666666674
021820000,0.09090909090909083
021830000,0.07792207792207795
021840000,0.09852975238344275
021850000,0.10006253916621821
021860000,0.11411655151491473
021870000,0.07543250292620196
021880000,0.07462686567164156
021890000,0.14450942814465562
021900000,0.07381935082151891
021910000,0.03009354521800789
021920000,0.04281561949086954
021930000,0.1071428571428571
021940000,0.1046511627906982
021950000,0.03428571428571425
021960000,0.0296855016115527
021970000,0.024655586715834565
021980000,0.07692307692307687
021990000,0.06790837806238559
022000000,0.12195121951219545
022010000,0.03217007825328855
022030000,0.13985158475670667
022040000,0.13888888888888884
022050000,0.0357142857142857
022060000,0.034482758620691056
022070000,0.05882352941176472
022080000,0.02752293577981646
022090000,0.12311971428713842
022100000,0.08350380440059124
022110000,0.02224735523808341
022120000,0.0534483182230624
022130000,0.0827106802948202
022140000,0.045454545454545414
022150000,0.06527210891556312
022160000,0.027756099380787824
022170000,0.12147418056004788
022180000,0.06751699193868477
022190000,0.06756756756756754
022200000,0.06631119063722701
022210000,0.05084745762711862
022220000,0.12499999999999722
022230000,0.07958383012010606
022240000,0.05527776085604852
022250000,0.121212121212119
022260000,0.09744607377054582
022270000,0.16000000000000003
022280000,0.022060626811112982
022290000,0.1333333333333333
022300000,0.1686704413937602
022310000,0.07454912144205028
022320000,0.06818181818181823
022330000,0.01724137931034453
022340000,0.1428571428571429
022350000,0.0625
022360000,0.03217832418622535
022370000,0.16523240391851324
022380000,0.07717280877669197
022390000,0.08674839117229871
022400000,0.11627906976744184
022410000,0.07317073170731703
022420000,0.08909150764815577
022430000,0.12185145178144241
022440000,0.0
022450000,0.1971264153307537
022460000,0.06157650440877882
022480000,0.06557377049180324
022490000,0.11363636363636442
022500000,0.03571428571428448
022510000,0.07692307692307687
022520000,0.09677419354838712
022530000,0.08303368827662994
022540000,0.02000000000000024
022550000,0.0645161290322589
022560000,0.11764705882352944
022570000,0.055691488996970184
022580000,0.08682119143159017
022590000,0.01328229847043616
022600000,0.1055987838141157
022610000,0.05409901623150992
022620000,0.05747126436781569
022630000,0.08888888888888746
022640000,0.1237712063779407
022650000,0.1463414634146345
022660000,0.04545454545454197
022670000,0.08044813514995508
022680000,0.04810806810879786
022690000,0.06349206349206349
022700000,0.14285714285714313
022710000,0.08928571428571364
022720000,0.09375000000000011
022730000,0.06024096385542166
022740000,0.039999999999999925
022750000,0.15000000000000002
022760000,0.1111111111111105
022770000,0.03100775193798455
022780000,0.0
022790000,0.051063829787234005
022800000,0.04379871151241577
022810000,0.039378159423742565
022820000,0.05714285714285716
022830000,0.1026608513480074
022840000,0.0666666666666682
022860000,0.0826741890645959
022870000,0.05635739858412936
022880000,0.11486486486486491
022890000,0.04540410108969717
022900000,0.0791344571327961
022910000,0.06793533109817496
022920000,0.10613598673300162
022930000,0.11010168440328427
022940000,0.042553191489360986
022950000,0.11942532292431107
022960000,0.09189942624291803
022970000,0.0
022980000,0.1337155761977772
022990000,0.08333333333333337
023020000,0.02585477379230594
023030000,0.03819922639147899
023040000,0.3086684577872625
023050000,0.21943340019507473
023060000,0.10126972988698768
023070000,0.1450409722636553
023080000,0.0690486105140733
023090000,0.054549392722036294
023100000,0.11561381732035014
023110000,0.05172413793103581
023120000,0.05942924539780592
023130000,0.08612303626569229
023150000,0.10793650793650789
023160000,0.06349206349206349
023170000,0.03488372093023251
023180000,0.1382445018291718
023190000,0.09090909090909094
023200000,0.05095676432697349
023210000,0.10911456557894761
023220000,0.0322918652688976
023230000,0.03703703703703709
023240000,0.0528631052411882
023260000,0.050353074995769576
023270000,0.1562500000000009
023280000,0.04674309913356933
023290000,0.046846201119716935
023300000,0.0519325012343983
023310000,0.10909090909090757
023320000,0.03825003987785203
023330000,0.015151515151515138
023340000,0.18712224452707482
023350000,0.04938271604938271
023360000,0.03981480191825015
023370000,0.037974683544304555
023380000,0.1179287713635705
023390000,0.04988982606269443
023400101,0.1299165673420739
023400201,0.20578420467185765
023400301,0.151618398637138
023410000,0.037591127027086335
023420000,0.07017543859649167
023430000,0.06250000000000022
023450000,0.062500000000001
023460000,0.06832787738626867
023470000,0.08257430879222982
023490000,0.0
023500000,0.051724137931033476
023510000,0.020833333333331927
023520000,0.07580259296696967
023530000,0.10331413496304143
023540000,0.05882352941176405
023550000,0.061532012345560716
023560000,0.04938271604938271
023570000,0.1428571428571408
023580000,0.09219858156028371
023590000,0.07547169811320753
023600000,0.12686510312950572
023610000,0.31400282885431396
023620000,0.05720404830302672
023630000,0.08235294117647063
023640000,0.03568189495693708
023660000,0.08827964760448492
023670000,0.0909090909090895
023680000,0.07320030293851842
023690000,0.11122781958507777
023700000,0.04695609937643319
023710000,0.13679278104729964
023720000,0.08089469662086068
023730000,0.04395604395604391
023740000,0.10913193691092327
023750000,0.0892857142857143
023760000,0.14285714285714224
023770000,0.03389830508474456
023780000,0.12280701754385959
023790000,0.06172839506172845
023800000,0.12500000000000255
023810101,0.323837095547833
023810201,0.3096686743329411
023810301,0.24289419159704462
023810401,0.29651011487428147
023820000,0.05858808179768549
023830000,0.08148906972947145
023840000,0.0
023850000,0.03125
023860000,0.08089546232113298
023870000,0.07119156912989644
023880000,0.061224489795918324
023890000,0.11149825783972123
023900000,0.056279241850213046
023910000,0.032608695652173725
023920000,0.07751937984496127
023930000,0.03571428571428492
023950000,0.08474576271186385
023960000,0.07142857142857006
023970000,0.11306683903908676
023980000,0.05596395626724926
023990000,0.0714682209040367
024000000,0.08333333333333282
024010000,0.06896551724137867
024020000,0.125
024030000,0.10615006095954227
024040000,0.06756756756756666
024050000,0.07163896058966268
024060000,0.033333333333331994
024070000,0.011904761904761862
024080101,0.5026172985837314
024080102,0.4936460611964195
024080103,0.3930246263758538
024080201,0.17044122680483842
024080301,0.271702350963801
024080401,0.10445922522609818
024080402,0.24535582618037788
024080501,0.3190259161496769
024080601,0.22147114257834544
024080701,0.32063635052682393
024080801,0.27078034889218394
024080901,0.11878967772522542
024090000,0.11066991497059475
024100000,0.03843106609039515
024110000,0.053333333333333344
024120000,0.05555555555555558
024130000,0.029798461523172226
024140000,0.05747126436781613
024150000,0.0500000000000016
024160000,0.07860979110984645
024170000,0.0638297872340432
024180000,0.06451612903225812
024190000,0.07972954320840264
024200000,0.05007093202977708
024210000,0.05882352941176561
024220000,0.1307004406805612
024230000,0.08240738006284365
024240000,0.06521739130434923
024250000,0.08823529411764652
024260000,0.054154403291237885
024270000,0.0566037735849062
024280000,0.033333333333333326
024290000,0.08888888888889013
024300000,0.16252390057361377
024310000,0.07932786927326974
024320000,0.0625
024330000,0.09999999999999998
024350000,0.02777777777777779
024380000,0.009209401998751976
024390000,0.061193910059060164
024400000,0.1250000000000001
024410000,0.10112359550561734
024420000,0.022222222222222476
024430000,0.0722891566265057
024440000,0.0980392156862756
024450000,0.13948350910753482
024460000,0.04761904761904767
024470000,0.05357142857142849
024480000,0.02127659574468188
024490000,0.11538461538461509
024500000,0.1216216216216216
024510000,0.09259259259259367
024520000,0.04210526315789476
024530000,0.05714285714285716
024540000,0.1069183311207218
024550000,0.09876543209876465
024560000,0.120732226014308
024570000,0.08750000000000002
024580000,0.04925768440616152
024590000,0.05633802816901423
024600000,0.09677419354838712
024610000,0.0636794270937805
024620000,0.05154639175257658
024630000,0.03333333333333355
024640000,0.07672897347992602
024650000,0.04629629629629628
024660000,0.10169491525423635
024670000,0.10000000000000053
024680000,0.2351716961498439
024690000,0.08196098007556551
024700000,0.1186899472220263
024710000,0.05357142857142816
024720000,0.05813953488372092
024730000,0.08750000000000069
024740000,0.10522095069324389
024760000,0.08907188380557485
024770000,0.03594339669098923
024780000,0.052394111889849215
024800000,0.11538461538461542
024810000,0.026061263180639616
024820000,0.10000000000000286
024830000,0.05069124423963134
024840000,0.07109004739336489
024850000,0.07142857142857095
024860000,0.05128205128205254
024870000,0.03515625
024880000,0.04347826086956519
024890000,0.052631578947368474
024900000,0.0
024910000,0.08977725825808747
024920000,0.0444444444444444
024930000,0.13131313131313138
024940000,0.038461538461538436
024950000,0.07407748750039511
024960000,0.08108108108108103
024970000,0.07442081661681033
024980000,0.05427269776073618
024990000,0.0588235294117615
025000000,0.09932871189510051
025010000,0.17647058823529582
025020000,0.21409489953765704
025030000,0.17812536171912174
025040000,0.14886887223110845
025050000,0.047619047619047006
025060000,0.022727272727272263
025070000,0.07142857142857595
025080000,0.03030303030303083
025090000,0.03389830508474578
025100000,0.06153846153846099
025110000,0.07211351603438343
025120000,0.08293180275211043
025130000,0.1159420289855072
025140000,0.0793542318633057
025150000,0.03846153846153988
025160000,0.13793103448275923
025170000,0.07617925781364476
025180000,0.06641322271026873
025190000,0.10666666666666624
025200000,0.06370036791999079
025210000,0.04972186764570952
025220000,0.09999999999999998
025230000,0.07407407407407329
025240000,0.0802991090707289
025250000,0.07496846591270512
025260000,0.09999999999999942
025270000,0.07550727300563598
025280000,0.057757004348907515
025290000,0.12987012987012891
025300000,0.09375
025310000,0.035087719298244835
025320000,0.13281112868606537
025330000,0.07017543859649067
025340000,0.04761904761904345
025350000,0.021276595744680105
025360000,0.05263157894736947
025370000,0.041666666666667296
025380000,0.06451612903225812
025390000,0.10992859109194242
025400000,0.03653281052635726
025410000,0.05882352941176472
025420000,0.05714285714285661
025430000,0.143519203684895
025440000,0.08566046289139251
025450000,0.1230769230769232
025460000,0.02666666666666795
025470000,0.1034482758620684
025480000,0.04947727975587424
025490000,0.08648648648648649
025500000,0.05555555555555558
025510000,0.048780487804876094
025520000,0.15068493150685003
025530000,0.1171091220355599
025540000,0.06004140786749479
025550000,0.16780942184822156
025560000,0.06060606060606033
025570000,0.0980392156862745
025580000,0.22363809942667445
025590000,0.12729902372818802
025600000,0.1327433628318584
025610000,0.032258064516129004
025620000,0.011764705882352344
025630000,0.10294117647058798
025640000,0.05842196685903711
025650000,0.054185696614810874
025660000,0.08272435790726995
025670000,0.04253515701613464
025680000,0.09999999999999964
025690000,0.08181114988724114
025700000,0.04054054054054079
025710000,0.0874280091810512
025720000,0.02176023951386874
025730000,0.03703703703703709
025740000,0.11681124264589815
025750000,0.1933295686735883
025760000,0.048391961686462315
025770000,0.0769230769230762
025780000,0.06451612903225801
025790000,0.0357142857142857
025800000,0.1089316084377393
025810000,0.04030613792127313
025820000,0.16216216216216206
025830000,0.08695652173913204
025840000,0.0
025850000,0.02083333333333315
025860000,0.05882352941176372
025870000,0.06255274306642455
025880000,0.03571428571428359
025890000,0.057805194008896166
025900000,0.05714285714285716
025910000,0.052631578947368585
025920000,0.09302325581395354
025930000,0.048160828062739025
025940000,0.040000000000000924
025950000,0.07936507936507942
025960000,0.1139791561980873
025980000,0.02166064981949456
025990000,0.06532411467827093
026000000,0.07748809148577762
026010000,0.014285714285714568
026020000,0.13760217983651224
026040000,0.1250000000000009
026050000,0.0625
026060000,0.06250000000000044
026070000,0.02941176470588236
026080000,0.12364178240122592
026090000,1.1102230246251565e-15
026100000,0.07130315394239817
026120000,0.020833333333332926
026130000,0.037815126050420145
026140000,0.07619047619047614
026150000,0.02667989144163585
026160000,0.1499999999999989
026170000,0.07083856778411124
026180000,0.09090909090909094
026190000,0.0863757222663466
026200000,0.061225692791534114
026210000,0.04805632344760735
026220000,0.0
026230000,0.17391304347826186
026240000,0.06207430662754443
026250000,0.10526315789473706
026260000,0.04211753162169374
026270000,0.08000000000000151
026280000,0.06896551724137989
026290000,0.08333333333333337
026310000,0.08019815155405008
026320000,0.11111111111111116
026330000,0.0
026340000,0.060606060606058665
026350000,0.03389830508474523
026360000,0.13793103448275879
026370000,0.06335282439842171
026380000,0.12371134020618557
026390000,0.07999999999999996
026400000,0.10447761194029881
